QIIME_ID	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species	Sub_Species	Confidence	trophic_mode
434a21150ea120076fe0e34b77bd98a5	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.9624156	Mixotroph
3b8a2048020a2bdf74b26fc65db2beec	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Tovelliaceae	Tovellia	NA	NA	0.9999351	Heterotroph
a63e3bb976917f85fd48f7e1ec652dac	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Cluster-II	Chrysophyceae_Cluster-II_X	Chrysophyceae_Cluster-II_XX	Chrysophyceae_Cluster-II_XX_sp.		0.9999932	Phototroph
0b1041d39ef3a6a17ea1c369efb13b3c	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9639229	Mixotroph
008e1af0116efda5883abbc374606c69	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.7433720	Mixotroph
83e56221023934028aea3a23f537e51d	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	NA	NA	NA	0.9823601	Phototroph
329755ee69b5242ce468d371d97ecd25	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9999840	Mixotroph
96987d36b43333641b4cc39fec427199	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9516712	NA
0564700a9b2b2b630ca19f4f40bf30c9	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Peronosporales_X	Peronosporales_X_sp.		0.9280929	Phototroph
a948463ae9d9b77a8db0a4a7ba5c4414	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Synurales	Synuraceae	Mallomonas	Mallomonas_caudata		0.9491441	Phototroph
12e6105a00d4f123ceba9698e1f94028	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_segmenta		0.8324716	Phototroph
5bdb5ce3159d069f4d9fe98688ea8a11	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Pythium	NA	NA	0.8143102	Phototroph
e19315b59fc45ff57d83c6c026947a08	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	NA	NA	NA	NA	NA	0.9997188	Phototroph
26dfb3b19a5cf7892b81ce47f3ed3a7a	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadales_Clade-EC1Gb	Paraphysomonadales_Clade-EC1Gb_X	Paraphysomonadales_Clade-EC1Gb_X_sp.		0.9656565	Phototroph
99cc962d4cbfd180f50edb7d02e8ca48	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	NA	NA	NA	NA	0.9998872	Mixotroph
5cce28c25650f3b7f86c90d5c5c0415e	Eukaryota	TSAR	Stramenopiles	NA	NA	NA	NA	NA	NA	NA	0.9679058	NA
611347f0a1614cfc15096e9c5c8f3c12	Eukaryota	TSAR	Alveolata	Chrompodellids	Colpodellidea	Colpodellida	Alphamonaceae	Alphamonas	Alphamonas_sp.		0.9998447	Mixotroph
7f1fb21f55e0623e903c64cd555b4977	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9966907	Mixotroph
8b7754795ef533f514caea09b323a147	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		0.9812036	Mixotroph
39c4d8ff28dc2ef93c06c28c61c55bb4	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	NA	NA	NA	0.7913894	Phototroph
2e6014c2ebd40ea216f950b5e31ab519	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Apoikiales	Apoikiaceae	Apoikiospumella	Apoikiospumella_sp.		0.8379684	Phototroph
b94971974ede44793e95aff0d0c0839d	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	NA	NA	0.9036770	Phototroph
10dcb9a4b70e1e4f9fb600b54fe4f12d	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9963654	Mixotroph
0bd1504146d44d2084d519e16fd39397	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	0.8396282	Mixotroph
636ed08ac6d49e048b69891b64ffaa06	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	Characiopsis	NA	NA	0.7337139	Phototroph
5a080a81a646b2e4c9c2eaa85c893835	Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	NA	NA	NA	NA	0.8064748	Mixotroph
440d846b62a1a3228fc80db50c7fd6e3	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		0.9929336	Mixotroph
1b0cc3954ace0746a2b7d07f994e70d0	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Gromochytriales	Gromochytriaceae	Gromochytrium	Gromochytrium_mamkaevae		0.9468956	Mixotroph
6495a99fa6845ff589b85286f20a376d	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9999830	Mixotroph
a96c9d23f9214397359d6ad11b603175	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	NA	NA	NA	NA	0.9977847	Mixotroph
5ea6c298f8bb646374e39124d2f2a24a	Eukaryota	Obazoa	Opisthokonta	Pluriformea	Pluriformea_X	Pluriformea_XX	Pluriformea_XXX	Syssomonas	Syssomonas_multiformis		0.9999878	NA
fee2bec1c8208ec0f9419d5fbc0bd524	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	Nannochloropsis	NA	NA	0.9995590	Phototroph
ce96e4b180fdbbb4dea8d7fe13d19fef	Eukaryota	Obazoa	Opisthokonta	NA	NA	NA	NA	NA	NA	NA	0.9999782	NA
9c5d360eed523b79ead01e1eec2153e3	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Saprolegniales	NA	NA	NA	0.9958612	Phototroph
1dd9d213a5e58ef5e58abd3a362ca77c	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Microthamniales	Microthamniales_X	Trebouxia	NA	NA	0.9696576	Phototroph
020c3c4228e79adbf86bfa5007e4e18b	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	OLIGO4	OLIGO4_X	OLIGO4_XX	OLIGO4_XX_sp.		0.9999992	Mixotroph
1ede2197c3072648b2adf0c48f7add72	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Chroomonas	Chroomonas_nordstedtii		0.9990025	Heterotroph
635804cbdb7b4d703a4104ae8ff26a1e	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	NA	NA	NA	0.8295884	Mixotroph
5d54a4ca8a7c370140dd89fb298f6c25	Eukaryota	Obazoa	Opisthokonta	Ichthyosporea	Ichthyophonida	Ichthyosphonida_X	Ichthyophonidae_Freshwater	Ichthyophonidae_Freshwater_X	Ichthyophonidae_Freshwater_X_sp.		0.9662876	NA
08bdce13e286586e8742fff0ab42fff8	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X_sp.		0.9843768	Phototroph
c051a2852fe94297cdd5dc6da2776dd5	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9997247	Mixotroph
b1e974c462c282f0aa8d21e3ea82029a	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	NA	NA	0.9769876	Mixotroph
3a0a24ef5f7032ed2b2fa08ca910034d	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	NA	NA	0.9965510	Mixotroph
fd5bb88512ce62bd3f3e7ed9c7acc718	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9984205	NA
96c1ab2501617f1fbb908670df2b9dd3	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	NA	NA	0.8552246	Phototroph
53d9c76e539768840c13192a7b703a7b	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9999590	Mixotroph
9c3c08aa04119d154c1fc61b692dde70	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9738742	Mixotroph
a7b6c743e09673738260b4a83f6be595	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	Uroglenopsis	NA	NA	0.8847571	Phototroph
e5bd7db50f0999ce994e99ece8a55aa1	Eukaryota	Haptista	Centroplasthelida	Centroplasthelida_X	Pterocystida	Pterista	Pterocystidae	Pterocystidae_X	Pterocystidae_X_sp.		0.8164085	NA
3bac633ffc143a20379172a486d62027	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA	NA	0.9619619	Heterotroph
469199b5924945fa132c2e2dcb53d479	Eukaryota	Haptista	Centroplasthelida	Centroplasthelida_X	Pterocystida	NA	NA	NA	NA	NA	0.9949052	NA
bcf79c3e211535377734dbac63f74b4d	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadales_X	Paraphysomonadales_XX	Paraphysomonadales_XX_sp.		0.9999985	Phototroph
c0bf886a91cc8497d040156a4bfbc722	Eukaryota	TSAR	Rhizaria	Cercozoa	NA	NA	NA	NA	NA	NA	0.8376230	Mixotroph
5396000a6b26f7d7496ca85aa01e64d1	Eukaryota	TSAR	Rhizaria	Cercozoa	Endomyxa-Phytomyxea	Plasmodiophorida	Plasmodiophorida_X	Spongospora	Spongospora_sp.		0.9852127	Mixotroph
6c0c43738f255f87c67c619bb41278f1	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	NA	NA	NA	NA	0.9978535	Mixotroph
07d6c4e68c85f7abd044daa6d2b05c86	Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	NA	NA	NA	0.9999759	Mixotroph
a4bc716952cf168fa2ffc1e5b2cd37b7	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Granofilosea	Limnofilida	Limnofilidae	Limnofila	Limnofila_longa		0.9975263	Mixotroph
908f1610b001a76a8006a032fd5d2313	Eukaryota	TSAR	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Tokophryidae	Tokophrya	NA	NA	0.9982595	Mixotroph
ce734f393322dea20dba388b9716f08e	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	0.9968319	Phototroph
d4ac73d92190900237f98e0b029c7152	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	NA	NA	NA	NA	0.9282891	Phototroph
e898b67aa53c9d4518c6a204ba3b3fa2	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	NA	NA	0.9724221	Mixotroph
6b6317fa54ecb85905c2f42260794868	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Synurales	Synuraceae	Mallomonas	Mallomonas_akrokomos		0.9956441	Phototroph
5f9d7034893a9197ff7fe9780b9c2acb	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	NA	NA	0.9963964	Phototroph
60ec4842f7ec1e3e71b1575fdafd174b	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Trebouxiophyceae_X	Trebouxiophyceae_XX	Botryococcus	Botryococcus_braunii		0.9954748	Phototroph
462388f8780c293d701c58c278a58be8	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Tovelliaceae	Tovellia	Tovellia_aveirensis		0.9285684	Heterotroph
86a09b8df78a9ea0ab317f0c3b208615	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9996386	Mixotroph
cc781fa59cd6b51c0b255c98e8e3ce09	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chromulinales_X	Chromulinales_XX	Chromulinales_XX_sp.		0.9945887	Phototroph
d6236f3d070cbabc0b5ce1ff222f5229	Eukaryota	TSAR	NA	NA	NA	NA	NA	NA	NA	NA	0.9997474	NA
3e9376b50bd78bc2c1c638308182e861	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	NA	NA	NA	0.9999998	Phototroph
c4ae41d5ce7d3934b95322dbe8ec8715	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9993488	Mixotroph
200fedad76d724d490a419a23896c3c5	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Ulvales-relatives	Ulvales-relatives_X	NA	NA	NA	0.9978906	Phototroph
d6257af18d16a200fa2afa4aaff4ebb6	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Sphaeropleales_XX	Sphaeropleales_XX_sp.		0.7756436	Phototroph
7378c1405d468789d9532236bd7f812d	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		1.0000000	Mixotroph
8c37f4676cbc713b2890104996bb5f68	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9999144	Mixotroph
ba44987e1da80be0abbada185eb38f4e	Eukaryota	TSAR	Stramenopiles	Bigyra	Sagenista	Labyrinthulomycetes	Amphitraemidae	Amphitrema	NA	NA	0.7535508	Mixotroph
63d0fe3a51f6d0813852d2856c75988a	Eukaryota	TSAR	Rhizaria	Cercozoa	NA	NA	NA	NA	NA	NA	0.9999944	Mixotroph
cd11461f71db5a7b9a4e0b0379efc8b2	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.		0.8466246	Phototroph
efaecbfc1b9d87ff13f86a0dd6ff6504	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9970197	Mixotroph
fe523bb57859757ca7946a6962c63742	Eukaryota	Cryptista	Kathablepharidacea	Kathablepharida	Kathablepharidea	Kathablepharidida	Kathablepharidida_X	Kathablepharidida_XX	Kathablepharidida_XX_sp.		0.9947613	Mixotroph
6bf299bd25199bad354efea10b3d1e75	Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	NA	NA	NA	0.9997719	Mixotroph
a3bc824334701b1376b96ddeb8be7d6d	Eukaryota	TSAR	Rhizaria	Cercozoa	NA	NA	NA	NA	NA	NA	0.9999982	Mixotroph
9efb46be4bc407add63ada95cf54c7c0	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	NA	NA	NA	0.9709900	Phototroph
a36aca7035ca4ac8e79fa97dba9c64fb	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Cryptomonas	NA	NA	0.9999995	Heterotroph
8b14c5b39681c1acb11efbb790b36e03	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9993475	Mixotroph
ffe16b3c1af7b81ca7c18031f65498b9	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		0.9999869	Mixotroph
51f610a42e10bb2bcfbaf43ce2cebd08	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	NA	NA	NA	0.7086311	Phototroph
98e8fd86c0374654428e5511b11d8344	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9999914	Mixotroph
fb12018e61793701561ceac3e45d4f71	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	NA	NA	NA	NA	0.9997762	Phototroph
ad887c4b510f2a1c7259c3c8f2f66809	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	Uroglenopsis	Uroglenopsis_sp.		0.8004357	Phototroph
2f2a2fe1f8008298cb642dd4e8771763	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastigaceae-AB	Crustomastigaceae-AB_sp.		0.9974482	Phototroph
21eb13d60446ee1e847f32abe70bc70b	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.8144131	Mixotroph
708bd2d99f2aefc8ee985d84e74912df	Eukaryota	Obazoa	Opisthokonta	Ichthyosporea	Ichthyophonida	Pseudoperkinsidae	Pseudoperkinsidae_X	Pseudoperkinsidae_XX	Pseudoperkinsidae_XX_sp.		0.7221656	NA
d5179f50d9705e997f27a51216685773	Eukaryota	TSAR	Stramenopiles	Gyrista	Synchromophyceae	Synchromophyceae_X	Synchromophyceae_XX	Synchromophyceae_XXX	Synchromophyceae_XXX_sp.		0.9998407	Phototroph
b5a8edbe6b651db936f6fdf3b1db3c6e	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Trebouxiophyceae_X	Trebouxiophyceae_XX	Choricystis	NA	NA	0.9969171	Phototroph
0d1ad9fe3894b2ded16c4007b0d6e021	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_grandis		0.8704685	Mixotroph
af98c5cc4d397b463ec46e288a191a90	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Pythium	NA	NA	0.7026790	Phototroph
4f913264289c20ad8558cef12c60fde6	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Pythium	NA	NA	0.8255047	Phototroph
d6af10bea06579cd80cc4ec7a935f06d	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9997167	Mixotroph
d861d6bdddd7689816c4359c84dfc4cf	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9999527	Mixotroph
ab4429c343779c43b4176c948de7e572	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	0.9879127	Phototroph
428a913f0104d6fbe3e6c4cfd23c7314	Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	NA	NA	NA	NA	0.9952981	Mixotroph
718a93edf63a6a4437000d7884e2b0ee	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_env_clade-I	Chrysophyceae_env_clade-I_X	Chrysophyceae_env_clade-I_XX	Chrysophyceae_env_clade-I_XX_sp.		0.9999918	Phototroph
b0ec2290e5aadabbaadbb07b14c56032	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Pythium	NA	NA	0.9420147	Phototroph
e254489c65c7c3ae7125b6acd969385e	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	NA	NA	NA	NA	NA	0.8889007	Phototroph
228ef7f94f7e131d66bb002f94455bf6	Eukaryota	TSAR	Stramenopiles	Gyrista	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	NA	NA	NA	0.9998441	Phototroph
591d27e2c510a825136190ddc9637ed4	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9996765	Mixotroph
8fc358e6bc19bfe8cff2966338d80525	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Ceratium	Ceratium_hirundinella		0.9999600	Heterotroph
627eb103037f796e004897bb8a527640	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_fasciata		0.7025210	Phototroph
17e639cb682f0d28d924de6266b96708	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chromulinales_X	Chromulinales_XX	Chromulinales_XX_sp.		0.9908754	Phototroph
1ab0ea81f4431c23630170cd6ffce34a	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		0.9999945	Mixotroph
4cfe243b4e07239198c3120aedb66a3e	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	NA	NA	NA	NA	0.9999401	Mixotroph
926a380438b355ed8db24dbffe2320fb	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Chytridiales	Chytriomycetaceae	Pendulichytrium	Pendulichytrium_sphaericum		0.9961086	Mixotroph
02951cea86248471d1b9a58fd0184b18	Eukaryota	Obazoa	Opisthokonta	Ichthyosporea	Ichthyophonida	Ichthyosphonida_X	Ichthyophonidae_Freshwater	Ichthyophonidae_Freshwater_X	Ichthyophonidae_Freshwater_X_sp.		1.0000000	NA
f7d4896bd59be24d6774691ff9a53ec5	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9723030	Mixotroph
25d63216a4062906aa218a835078f176	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Bicoecales	Bicoecaceae	Bicoecaceae_X	Bicoecaceae_X_sp.		0.9999976	Mixotroph
654b2b363af51ec63dec5540f9f32ad9	Eukaryota	TSAR	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.		0.9999986	Mixotroph
6d841eee368c8f7f70d307108bcf0676	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA	NA	1.0000000	Phototroph
b76e711ea0e91f16f5cc5c03ebae13ab	Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiognomonia	Ophiognomonia_clavigignenti-juglandacearum		0.9836248	Mixotroph
5088d259dcf20f994fd6a3836ad913eb	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	NA	NA	NA	NA	0.9842797	Mixotroph
5baf3c3412f922eef48253af1a73a845	Eukaryota	Obazoa	Opisthokonta	Choanoflagellata	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	NA	NA	NA	0.8383312	Mixotroph
bfbd840ace0032cbf027d226122aabc5	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	NA	NA	NA	0.9833090	Phototroph
daa4758ea1fe2c63e6d13e7d57fa5463	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Bicoecales	Bicoecaceae	Bicoecaceae_X	Bicoecaceae_X_sp.		0.9999741	Mixotroph
1dc8f575b6ceb239773b6f75bea69cba	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Hibberdiales	Hibberdiales_Clade-Env-2	Hibberdiales_Clade-Env-2_X	Hibberdiales_Clade-Env-2_X_sp.		0.9581011	Phototroph
9ec3944a7b8437d2bee4457973092acd	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	NA	NA	NA	NA	0.9614171	Mixotroph
c3c475d559441978093bbb50922d70d1	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Komma	Komma_caudata		0.9998361	Heterotroph
afe61dce9b00381b18b08b0b5ef56720	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_2	Scuticociliatia_2_X	Scuticociliatia_2_XX	Scuticociliatia_2_XX_sp.		0.9966354	Mixotroph
27abfa5072a4603ed2cdcac30fa4ab64	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	NA	NA	NA	NA	NA	0.9990177	Phototroph
76109536ceca195cacd861bd75654770	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Komma	Komma_caudata		0.9988511	Heterotroph
987708dfc73c293aa88e2c9d5883ab59	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	NA	NA	NA	NA	NA	0.9559845	Phototroph
932a368913567a2cc57297cb0e1f0c47	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycota_X	Chytridiomycota_XX	Dangeardia	Dangeardia_mamillata		0.9839167	Mixotroph
04ff8485403bdd750a4c6b1028637610	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella_meneghiniana		0.9467063	Phototroph
